shipment_id,shipment_date_key,product_id,origin_id,destination_id,equipment_id,carrier_id,weight,weight_uom,planned_delivery_date,actual_delivery_date,transit_time
16061,20251020,4,105,205,5,1,874.7,KG,2025-11-22,2025-11-20,33
16062,20250623,2,300002,600005,1,4,16268.9,KG,2025-06-25,2025-06-24,2
16063,20251020,7,202,600006,1,1,21491.8,KG,2025-10-27,2025-10-24,7
16064,20250604,9,300007,103,8,1,24515.1,KG,2025-06-11,2025-06-09,7
16065,20250224,8,300010,600001,3,1,4173.1,KG,2025-02-28,2025-02-27,4
16066,20250725,6,300009,600010,7,6,59.2,LBS,2025-07-26,2025-07-26,1
16067,20250401,7,105,600007,2,1,19886.7,KG,2025-04-05,2025-04-03,4
16068,20250318,4,300007,600004,7,2,4047.9,KG,2025-03-21,2025-03-18,3
16069,20251002,1,105,600004,5,7,18785.6,KG,2025-10-20,2025-10-17,18
16070,20250726,5,202,201,8,8,3847.9,KG,2025-08-02,2025-08-02,7
16071,20251213,8,101,104,7,2,6007.4,KG,2025-12-14,2025-12-18,1
16072,20250831,5,201,103,7,6,4620.2,KG,2025-09-02,2025-08-30,2
16073,20251218,8,101,600005,7,2,5009.0,KG,2025-12-22,2025-12-19,4
16074,20251030,4,205,600009,8,1,4733.2,KG,2025-11-10,2025-11-10,11
16075,20250122,2,300007,600001,3,1,6253.8,KG,2025-01-27,2025-01-26,5
16076,20251216,1,202,600003,5,1,849.4,KG,2026-01-16,2026-01-13,31
16077,20251216,6,202,205,5,1,3787.7,KG,2026-01-20,2026-01-17,35
16078,20250822,6,205,103,8,1,4941.8,KG,2025-08-27,2025-08-24,5
16079,20250723,5,205,105,7,6,2893.8,KG,2025-07-24,2025-07-23,1
16080,20250421,10,300008,600004,8,1,1629.6,KG,2025-04-27,2025-05-02,6
16081,20251029,12,300004,105,7,2,2254.1,KG,2025-10-30,2025-10-30,1
16082,20251015,11,104,600010,4,7,1474.5,KG,2025-11-18,2025-11-18,34
16083,20251015,5,105,103,3,4,1113.0,KG,2025-10-18,2025-10-17,3
16084,20250702,4,300003,600004,6,7,1425.5,KG,2025-07-21,2025-07-19,19
16085,20250130,4,203,600004,5,7,3683.2,KG,2025-03-05,2025-03-04,34
16086,20251121,9,300010,600007,6,7,6552.3,KG,2025-12-26,2025-12-23,35
16087,20251125,10,103,102,5,5,4602.3,KG,2025-12-20,2025-12-20,25
16088,20250627,8,103,600009,4,7,606.0,KG,2025-07-15,2025-07-13,18
16089,20251109,5,102,103,6,1,1655.4,KG,2025-12-01,2025-11-30,22
16090,20250408,9,101,104,6,7,6602.4,KG,2025-05-08,2025-05-06,30
16091,20250719,3,300003,103,1,4,9267.5,KG,2025-07-22,2025-07-19,3
16092,20250213,3,300010,102,1,1,435.6,KG,2025-02-18,2025-02-18,5
16093,20250311,3,300004,600007,5,7,8898.3,KG,2025-04-11,2025-04-14,31
16094,20250114,7,102,103,5,1,8465.2,KG,2025-02-10,2025-02-08,27
16095,20250925,9,104,202,5,5,24101.1,KG,2025-10-22,2025-10-21,27
16096,20251009,1,204,600006,6,7,10721.3,KG,2025-10-27,2025-10-27,18
16097,20250321,3,103,600005,4,7,2738.1,KG,2025-04-16,2025-04-13,26
16098,20251129,12,103,205,7,2,2672.0,KG,2025-12-01,2025-12-01,2
16099,20250109,12,102,600006,4,7,548.5,KG,2025-02-13,2025-02-22,35
16100,20251120,12,300002,600008,7,6,1551.5,KG,2025-11-24,2025-11-23,4
16101,20250804,10,201,204,6,1,521.3,KG,2025-08-30,2025-08-30,26
16102,20250714,3,201,600001,4,7,8732.0,KG,2025-08-17,2025-08-14,34
16103,20251001,8,300001,101,8,8,2542.7,KG,2025-10-06,2025-10-11,5
16104,20250922,2,201,600006,2,3,19474.7,KG,2025-09-24,2025-09-24,2
16105,20250509,1,300004,204,6,1,7623.9,KG,2025-06-13,2025-06-19,35
16106,20250620,4,300003,600006,8,1,120.1,KG,2025-06-29,2025-06-27,9
16107,20250319,4,300008,600007,2,1,1711.4,KG,2025-03-25,2025-03-25,6
16108,20250321,12,300009,104,8,1,832.6,KG,2025-03-26,2025-03-26,5
16109,20250130,1,300004,600002,4,1,10353.7,KG,2025-03-02,2025-03-01,31
16110,20250810,3,300003,205,8,1,2936.6,KG,2025-08-21,2025-08-20,11
16111,20251031,11,300001,204,8,1,961.0,KG,2025-11-06,2025-11-05,6
16112,20250718,7,300003,203,6,7,19421.7,KG,2025-08-21,2025-08-20,34
16113,20250107,8,204,101,7,6,6744.6,KG,2025-01-10,2025-01-09,3
16114,20250105,9,300002,104,6,5,3904.7,KG,2025-01-31,2025-01-29,26
16115,20250919,6,300005,103,2,4,1158.7,KG,2025-09-22,2025-09-19,3
16116,20250328,1,300007,600005,3,1,10954.1,KG,2025-04-02,2025-04-01,5
16117,20250513,1,205,600008,7,6,23243.7,KG,2025-05-18,2025-05-16,5
16118,20251031,7,203,600005,1,1,992.0,KG,2025-11-03,2025-11-08,3
16119,20250923,8,105,202,7,2,5560.5,KG,2025-09-25,2025-09-22,2
16120,20251010,8,204,600004,7,2,5591.5,KG,2025-10-13,2025-10-10,3
16121,20250109,11,204,600003,2,4,1747.2,KG,2025-01-11,2025-01-10,2
16122,20250806,4,300001,202,3,1,3052.9,KG,2025-08-13,2025-08-12,7
16123,20250312,10,102,600005,8,8,3368.0,KG,2025-03-23,2025-03-20,11
16124,20251115,5,300005,201,6,7,3895.2,KG,2025-12-14,2025-12-12,29
16125,20250109,4,300005,600003,3,4,4404.8,KG,2025-01-15,2025-01-14,6
16126,20250221,3,104,600002,7,2,1803.3,KG,2025-02-25,2025-02-25,4
16127,20251120,7,300003,600006,4,5,11847.5,KG,2025-12-08,2025-12-06,18
16128,20250715,12,300008,600009,7,2,1003.5,KG,2025-07-19,2025-07-19,4
16129,20251231,11,101,102,7,6,1504.3,KG,2026-01-01,2025-12-29,1
16130,20250919,4,104,203,8,1,3617.6,KG,2025-10-01,2025-10-01,12
16131,20251205,11,300001,205,4,1,662.9,KG,2025-12-20,2025-12-19,15
16132,20250925,2,202,600009,2,1,24793.3,KG,2025-09-28,2025-09-30,3
16133,20250113,7,300003,203,4,5,14127.2,KG,2025-02-02,2025-01-31,20
16134,20251010,4,203,600004,5,7,4013.7,KG,2025-11-11,2025-11-09,32
16135,20250416,4,300003,103,2,3,347.8,KG,2025-04-18,2025-04-17,2
16136,20250808,12,105,202,4,5,2737.1,KG,2025-08-29,2025-08-28,21
16137,20251127,2,300010,600009,5,7,5473.0,KG,2025-12-13,2025-12-11,16
16138,20250307,12,300005,202,4,1,2209.1,KG,2025-04-08,2025-04-09,32
16139,20251106,4,101,600008,7,6,3204.9,KG,2025-11-07,2025-11-07,1
16140,20250731,10,300007,600010,8,1,3394.0,KG,2025-08-12,2025-08-11,12
16141,20250716,9,300005,202,4,5,3218.6,KG,2025-08-15,2025-08-23,30
16142,20251113,8,105,205,5,1,7891.6,KG,2025-12-11,2025-12-11,28
16143,20250901,2,300005,203,7,2,6568.8,KG,2025-09-06,2025-09-03,5
16144,20250306,3,300004,201,8,8,2642.3,KG,2025-03-15,2025-03-12,9
16145,20250427,11,300008,202,6,5,52.5,KG,2025-05-29,2025-05-27,32
16146,20251006,3,300002,600009,5,7,4781.7,KG,2025-11-07,2025-11-04,32
16147,20251128,10,300010,600001,1,3,3215.9,KG,2025-12-02,2025-12-02,4
16148,20250731,1,201,101,8,8,13595.2,KG,2025-08-05,2025-08-13,5
16149,20250424,11,101,600008,5,1,1938.2,KG,2025-05-29,2025-06-05,35
16150,20251114,2,300009,600002,6,7,16929.9,KG,2025-12-05,2025-12-13,21
16151,20251213,4,204,102,4,1,4825.1,KG,2026-01-03,2026-01-02,21
16152,20250407,9,205,202,6,5,22113.2,KG,2025-05-03,2025-05-01,26
16153,20250724,10,300007,600001,3,3,3070.6,KG,2025-07-30,2025-07-29,6
16154,20250114,9,300006,201,2,4,16786.1,KG,2025-01-17,2025-01-15,3
16155,20251105,6,300007,101,5,5,1698.5,KG,2025-11-29,2025-12-05,24
16156,20250907,9,300008,202,6,7,23002.2,KG,2025-09-22,2025-09-19,15
16157,20251113,3,300010,600010,2,1,8232.5,KG,2025-11-16,2025-11-16,3
16158,20251230,12,101,105,5,7,906.7,KG,2026-01-29,2026-01-28,30
16159,20250307,11,300008,201,8,1,470.5,KG,2025-03-16,2025-03-16,9
16160,20250613,2,300003,104,8,8,20158.8,KG,2025-06-23,2025-06-21,10
16161,20250414,2,205,600002,8,8,14209.9,KG,2025-04-22,2025-04-19,8
16162,20250221,4,300004,201,4,7,895.2,KG,2025-03-24,2025-03-22,31
16163,20250928,12,102,600006,4,1,1472.4,KG,2025-10-28,2025-10-28,30
16164,20251010,4,104,202,8,1,2813.4,KG,2025-10-17,2025-10-14,7
16165,20250908,8,104,101,8,1,3588.6,KG,2025-09-15,2025-09-13,7
16166,20250521,11,101,600002,3,1,822.2,KG,2025-05-23,2025-05-20,2
16167,20250321,12,300009,600004,2,2,1530.0,KG,2025-03-28,2025-03-27,7
16168,20250411,7,103,204,2,3,24352.3,KG,2025-04-14,2025-04-14,3
16169,20251211,1,300003,600006,6,7,12133.8,KG,2026-01-14,2026-01-12,34
16170,20251208,5,103,202,6,1,2714.2,KG,2026-01-10,2026-01-08,33
16171,20251117,4,300010,600006,8,1,4458.9,KG,2025-11-22,2025-12-02,5
16172,20250212,8,102,600008,1,1,9090.2,KG,2025-02-19,2025-02-17,7
16173,20250408,8,203,104,5,5,6817.0,KG,2025-05-07,2025-05-10,29
16174,20250131,11,204,600001,5,1,220.6,KG,2025-03-05,2025-03-03,33
16175,20250415,5,300006,600008,5,1,3530.0,KG,2025-05-01,2025-04-30,16
16176,20250304,2,300010,101,6,1,10367.7,KG,2025-03-28,2025-03-25,24
16177,20251216,4,201,102,8,1,1497.2,KG,2025-12-28,2025-12-27,12
16178,20251014,1,102,600009,6,7,6207.7,KG,2025-11-09,2025-11-08,26
16179,20250613,3,101,105,5,7,3659.8,KG,2025-07-13,2025-07-12,30
16180,20251119,4,300007,600007,5,5,2088.0,KG,2025-12-05,2025-12-02,16
16181,20250223,3,102,105,7,6,6694.4,KG,2025-02-25,2025-02-25,2
16182,20250525,10,101,600004,6,7,981.6,KG,2025-06-11,2025-06-09,17
16183,20251112,7,300001,600003,5,1,12521.7,KG,2025-12-03,2025-12-03,21
16184,20251006,12,104,102,5,5,1019.0,KG,2025-10-30,2025-10-27,24
16185,20251017,6,201,600007,4,5,2716.6,KG,2025-11-04,2025-11-04,18
16186,20250620,6,300009,105,6,1,1390.5,KG,2025-07-08,2025-07-07,18
16187,20250923,8,103,600001,5,7,1365.4,KG,2025-10-11,2025-10-09,18
16188,20251125,5,300002,600001,8,8,3936.1,KG,2025-12-04,2025-12-02,9
16189,20250618,3,300003,204,8,1,8209.0,KG,2025-06-26,2025-06-25,8
16190,20250628,3,300010,600010,8,8,4301.7,KG,2025-07-06,2025-07-03,8
16191,20251001,10,300004,600007,8,8,3017.1,KG,2025-10-12,2025-10-09,11
16192,20250320,5,300003,202,7,6,1487.3,KG,2025-03-24,2025-03-22,4
16193,20250606,2,103,203,5,1,2712.9,KG,2025-06-28,2025-07-08,22
16194,20251008,11,203,600002,5,1,1856.7,KG,2025-11-02,2025-11-10,25
16195,20250411,6,103,101,8,1,4829.6,KG,2025-04-20,2025-04-20,9
16196,20250508,1,300004,600008,8,1,6582.0,KG,2025-05-19,2025-05-25,11
16197,20250107,3,300005,600009,4,7,1022.2,KG,2025-01-29,2025-02-05,22
16198,20250917,3,300007,600009,7,2,9558.8,KG,2025-09-22,2025-09-22,5
16199,20250308,4,300006,600003,5,1,1784.9,KG,2025-04-09,2025-04-09,32
16200,20250122,8,205,105,7,2,2799.2,KG,2025-01-24,2025-01-21,2
16201,20250430,4,102,600008,8,8,868.2,KG,2025-05-05,2025-05-03,5
16202,20250813,4,203,104,5,1,315.7,KG,2025-09-08,2025-09-05,26
16203,20250514,1,300009,201,8,8,20283.3,KG,2025-05-25,2025-06-03,11
16204,20250709,11,201,600010,7,2,1630.2,KG,2025-07-11,2025-07-10,2
16205,20250613,5,300003,101,4,5,3426.9,KG,2025-07-01,2025-06-30,18
16206,20251009,6,204,205,6,5,1593.8,KG,2025-11-02,2025-11-02,24
16207,20250328,11,205,600010,6,1,1217.1,KG,2025-04-14,2025-04-13,17
16208,20250325,6,300004,600002,7,2,4052.1,KG,2025-03-26,2025-03-23,1
16209,20250917,10,101,600001,6,7,967.7,KG,2025-10-04,2025-10-04,17
16210,20251102,1,203,600002,5,1,5876.6,KG,2025-12-03,2025-12-01,31
16211,20251121,8,103,204,2,3,1872.9,KG,2025-11-25,2025-11-22,4
16212,20250106,11,102,104,6,1,1537.4,KG,2025-02-08,2025-02-06,33
16213,20251006,11,300004,600009,8,1,1134.7,KG,2025-10-14,2025-10-11,8
16214,20250819,10,105,102,5,1,937.7,KG,2025-09-09,2025-09-06,21
16215,20250605,7,103,600009,8,8,1313.4,KG,2025-06-15,2025-06-23,10
16216,20250409,7,300009,600004,3,3,6614.0,KG,2025-04-11,2025-04-16,2
16217,20250131,12,102,600004,6,5,2505.6,KG,2025-02-21,2025-02-19,21
16218,20251022,3,300010,600001,3,4,1471.5,KG,2025-10-29,2025-10-26,7
16219,20251002,12,105,201,7,6,174.7,LBS,2025-10-04,2025-10-03,2
16220,20250116,9,300001,600001,5,5,3345.8,KG,2025-02-04,2025-02-09,19
16221,20250921,1,300009,205,3,2,13653.2,KG,2025-09-24,2025-09-21,3
16222,20251217,12,300003,202,4,7,1381.6,KG,2026-01-16,2026-01-16,30
16223,20250928,8,300007,102,2,3,488.3,KG,2025-10-05,2025-10-09,7
16224,20250811,3,104,101,4,5,4644.4,KG,2025-09-08,2025-09-06,28
16225,20250217,9,204,600007,2,7,13185.4,KG,2025-02-22,2025-02-26,5
16226,20250923,8,300008,600009,4,7,4598.3,KG,2025-10-11,2025-10-08,18
16227,20250618,10,105,204,1,3,4474.7,KG,2025-06-25,2025-06-23,7
16228,20250518,7,300001,600004,7,6,20789.4,KG,2025-05-22,2025-05-20,4
16229,20250624,3,300007,203,2,3,5120.5,KG,2025-06-29,2025-06-27,5
16230,20250422,7,300006,203,7,2,10170.4,KG,2025-04-25,2025-04-24,3
16231,20251014,8,203,600010,1,4,2002.9,KG,2025-10-17,2025-10-17,3
16232,20251215,3,300005,600010,7,2,9697.8,KG,2025-12-18,2025-12-15,3
16233,20250707,12,204,600002,6,1,2616.4,KG,2025-08-10,2025-08-09,34
16234,20250502,4,300005,205,7,2,4588.9,KG,2025-05-07,2025-05-06,5
16235,20250402,9,300002,600005,1,3,8156.7,KG,2025-04-07,2025-04-06,5
16236,20250210,10,205,600003,7,6,4802.2,KG,2025-02-13,2025-02-17,3
16237,20251005,9,300005,600008,5,7,23297.4,KG,2025-11-02,2025-10-31,28
16238,20250313,5,300002,600003,7,2,4299.4,KG,2025-03-16,2025-03-15,3
16239,20250321,5,103,105,7,2,89.5,KG,2025-03-25,2025-03-25,4
16240,20250728,9,300009,101,7,2,5094.8,KG,2025-07-29,2025-07-26,1
16241,20250409,2,300009,600007,4,5,11258.9,KG,2025-05-06,2025-05-03,27
16242,20250106,8,300003,600004,8,1,7622.0,KG,2025-01-11,2025-01-16,5
16243,20250122,8,300002,101,6,5,3541.3,KG,2025-02-15,2025-02-18,24
16244,20251003,3,300004,203,2,4,3680.3,KG,2025-10-05,2025-10-05,2
16245,20250127,7,105,104,5,5,20666.1,KG,2025-02-21,2025-02-19,25
16246,20251208,6,300005,600009,7,2,2927.6,KG,2025-12-11,2025-12-10,3
16247,20250225,7,300007,600005,3,2,21178.9,KG,2025-03-03,2025-03-01,6
16248,20250613,4,203,201,8,8,2795.6,KG,2025-06-18,2025-06-20,5
16249,20250806,5,103,102,5,7,1601.8,KG,2025-08-26,2025-08-26,20
16250,20250724,4,300010,600007,7,2,4285.9,KG,2025-07-26,2025-07-25,2
16251,20251112,9,300010,600006,6,7,16912.3,KG,2025-12-01,2025-12-01,19
16252,20250925,4,300008,101,7,6,1744.4,KG,2025-09-28,2025-09-26,3
16253,20250416,2,300010,203,2,1,16332.6,KG,2025-04-22,2025-04-21,6
16254,20250815,12,105,103,8,1,123.7,KG,2025-08-25,2025-08-22,10
16255,20250228,4,105,600008,7,2,3682.1,KG,2025-03-02,2025-02-27,2
16256,20250807,12,205,600004,3,2,104.3,KG,2025-08-09,2025-08-08,2
16257,20250510,3,300010,201,5,5,5652.4,KG,2025-05-29,2025-05-28,19
16258,20251020,6,300009,600009,8,1,3338.8,KG,2025-10-26,2025-10-24,6
16259,20250504,2,300004,104,7,6,542.4,KG,2025-05-06,2025-05-04,2
16260,20250820,5,300003,600007,7,6,3213.0,KG,2025-08-21,2025-08-20,1
16261,20250325,4,300004,600006,5,1,365.8,KG,2025-04-29,2025-04-28,35
16262,20250403,1,104,101,5,1,24769.2,KG,2025-05-08,2025-05-08,35
16263,20250427,1,300006,202,2,7,21673.4,KG,2025-04-29,2025-04-26,2
16264,20250114,12,105,103,1,4,2067.3,KG,2025-01-17,2025-01-14,3
16265,20251103,6,300005,201,5,1,2650.9,KG,2025-11-18,2025-11-15,15
16266,20250722,5,202,102,8,1,1191.7,KG,2025-07-28,2025-08-06,6
16267,20250825,4,300004,203,7,2,3774.4,KG,2025-08-30,2025-08-28,5
16268,20251111,7,300009,600004,2,2,4276.3,KG,2025-11-14,2025-11-14,3
16269,20250814,8,300009,105,8,1,9478.2,KG,2025-08-22,2025-08-19,8
16270,20251029,1,204,205,5,7,5904.4,KG,2025-12-01,2025-11-30,33
16271,20250630,10,202,103,6,1,4654.1,KG,2025-08-02,2025-07-30,33
16272,20250709,12,205,600004,7,6,1999.8,KG,2025-07-13,2025-07-12,4
16273,20250912,10,300005,205,7,6,4142.8,KG,2025-09-15,2025-09-14,3
16274,20250925,6,201,600003,4,7,2125.9,KG,2025-10-13,2025-10-13,18
16275,20250323,6,300005,600004,7,2,938.3,KG,2025-03-28,2025-03-27,5
16276,20250627,6,201,600006,8,1,1003.8,KG,2025-07-06,2025-07-04,9
16277,20250722,12,300004,600002,8,1,903.8,KG,2025-07-28,2025-07-28,6
16278,20250624,2,202,102,7,6,23309.1,KG,2025-06-27,2025-06-25,3
16279,20251025,10,300005,600004,4,7,291.5,KG,2025-11-15,2025-11-12,21
16280,20250222,7,300010,600002,7,6,18085.0,KG,2025-02-26,2025-02-26,4
16281,20250317,5,300004,600007,8,8,1697.8,KG,2025-03-26,2025-03-24,9
16282,20250827,9,300001,600007,4,5,24537.6,KG,2025-10-01,2025-10-01,35
16283,20250210,12,300006,202,8,1,2403.0,KG,2025-02-17,2025-02-14,7
16284,20250417,6,300008,204,2,4,93.0,KG,2025-04-20,2025-04-18,3
16285,20250927,4,204,105,2,1,3670.0,KG,2025-09-30,2025-09-29,3
16286,20250829,5,102,600004,4,7,2431.9,KG,2025-09-19,2025-09-18,21
16287,20250604,1,102,600005,1,2,9064.7,KG,2025-06-08,2025-06-06,4
16288,20250215,9,300009,201,7,2,8266.0,KG,2025-02-20,2025-02-18,5
16289,20250116,7,203,103,7,6,11826.0,KG,2025-01-18,2025-01-18,2
16290,20250603,8,101,600003,6,1,7860.6,KG,2025-06-28,2025-06-27,25
16291,20251009,5,300007,201,4,5,2884.8,KG,2025-11-02,2025-10-30,24
16292,20250820,11,300004,600002,6,1,36.0,KG,2025-09-08,2025-09-05,19
16293,20251109,7,202,103,7,2,24065.0,KG,2025-11-14,2025-11-14,5
16294,20250808,11,101,600001,8,8,254.6,KG,2025-08-13,2025-08-11,5
16295,20251215,1,104,103,7,6,15585.9,KG,2025-12-18,2025-12-15,3
16296,20251001,8,105,600006,4,1,9558.4,KG,2025-10-18,2025-10-15,17
16297,20250430,3,300002,600009,8,1,1810.4,KG,2025-05-07,2025-05-06,7
16298,20250627,1,202,600009,1,1,4007.5,KG,2025-07-04,2025-07-01,7
16299,20250709,10,300002,105,6,7,4043.6,KG,2025-08-04,2025-08-03,26
16300,20250915,3,300008,600010,5,5,3946.8,KG,2025-10-02,2025-09-30,17
16301,20251016,12,101,600003,7,6,1241.2,KG,2025-10-17,2025-10-17,1
16302,20251230,8,101,600009,2,1,6458.3,KG,2026-01-06,2026-01-04,7
16303,20250101,8,300008,204,2,2,9081.8,KG,2025-01-07,2025-01-04,6
16304,20250516,4,203,104,4,5,2321.2,KG,2025-06-13,2025-06-10,28
16305,20250919,12,201,103,5,7,585.4,KG,2025-10-21,2025-10-22,32
16306,20251017,4,300004,105,7,6,385.0,KG,2025-10-18,2025-10-18,1
16307,20251101,8,204,105,2,4,3462.9,KG,2025-11-03,2025-10-31,2
16308,20250708,1,201,600008,7,2,13169.8,KG,2025-07-13,2025-07-10,5
16309,20251013,4,300008,600004,4,1,983.6,KG,2025-11-05,2025-11-02,23
16310,20250725,8,300007,104,4,1,4353.7,KG,2025-08-28,2025-08-26,34
16311,20250627,3,300004,600006,4,7,9355.8,KG,2025-07-16,2025-07-17,19
16312,20250606,10,300008,205,7,2,2700.6,KG,2025-06-09,2025-06-08,3
16313,20250401,7,300006,600004,7,6,3565.0,KG,2025-04-06,2025-04-06,5
16314,20251204,5,300004,600010,8,8,1925.5,KG,2025-12-13,2025-12-13,9
16315,20250716,12,101,104,5,5,569.7,KG,2025-08-01,2025-07-30,16
16316,20250918,8,101,102,7,6,4532.5,KG,2025-09-19,2025-09-18,1
16317,20251115,1,104,600007,5,7,21742.6,KG,2025-12-02,2025-12-11,17
16318,20250120,12,300010,600009,5,7,1770.4,KG,2025-02-06,2025-02-05,17
16319,20250513,2,300004,600003,7,6,19780.8,KG,2025-05-14,2025-05-14,1
16320,20251023,1,103,201,7,6,17867.3,KG,2025-10-25,2025-10-23,2
16321,20250612,3,300007,600003,8,1,5239.0,KG,2025-06-22,2025-06-20,10
16322,20250314,8,300007,600009,4,1,4633.2,KG,2025-04-10,2025-04-07,27
16323,20250114,10,202,600005,8,1,2590.6,KG,2025-01-23,2025-01-21,9
16324,20250327,6,202,600006,2,1,4311.2,KG,2025-04-03,2025-04-01,7
16325,20250630,6,300008,600004,4,1,1981.8,KG,2025-07-31,2025-07-31,31
16326,20250423,5,300007,201,4,5,2563.6,KG,2025-05-17,2025-05-28,24
16327,20250606,11,102,600005,3,1,325.2,KG,2025-06-08,2025-06-12,2
16328,20250918,5,300002,600008,7,2,1370.1,KG,2025-09-23,2025-09-21,5
16329,20250329,6,104,103,7,6,3189.5,KG,2025-04-01,2025-04-01,3
16330,20250513,3,300009,600007,4,5,6012.5,KG,2025-06-11,2025-06-12,29
16331,20251229,11,201,600001,4,1,819.2,KG,2026-01-28,2026-01-26,30
16332,20250702,1,300006,600004,7,2,13431.9,KG,2025-07-07,2025-07-06,5
16333,20251223,12,300007,203,1,3,1832.2,KG,2025-12-25,2025-12-22,2
16334,20250628,9,300006,204,7,6,15382.1,KG,2025-07-01,2025-07-09,3
16335,20250310,10,300005,600002,4,1,2551.3,KG,2025-03-27,2025-03-28,17
16336,20250615,7,300008,103,2,3,4603.3,KG,2025-06-22,2025-06-21,7
16337,20250311,4,300007,600009,4,5,2423.8,KG,2025-04-15,2025-04-12,35
16338,20250607,3,104,204,7,6,871.3,KG,2025-06-10,2025-06-08,3
16339,20250424,5,203,205,6,7,3857.2,KG,2025-05-23,2025-05-20,29
16340,20250310,7,300010,600008,2,3,5315.2,KG,2025-03-12,2025-03-12,2
16341,20250602,2,300007,201,7,6,11083.8,KG,2025-06-07,2025-06-06,5
16342,20251225,12,300005,203,4,7,1086.8,KG,2026-01-15,2026-01-14,21
16343,20250925,1,205,600009,5,7,24802.8,KG,2025-10-11,2025-10-10,16
16344,20250521,11,104,201,7,2,790.1,KG,2025-05-26,2025-05-23,5
16345,20250131,8,300004,103,4,5,6338.7,KG,2025-03-01,2025-03-05,29
16346,20250205,1,202,600001,8,1,23562.1,KG,2025-02-12,2025-02-10,7
16347,20250731,2,205,103,7,6,2976.9,KG,2025-08-04,2025-08-04,4
16348,20250919,3,203,103,5,5,2372.3,KG,2025-10-16,2025-10-19,27
16349,20251107,4,104,600006,5,1,870.8,KG,2025-12-12,2025-12-17,35
16350,20251111,5,104,600007,5,1,2255.3,KG,2025-12-11,2025-12-09,30
16351,20250828,6,300007,202,8,8,2933.5,KG,2025-09-07,2025-09-07,10
16352,20250716,11,102,600009,7,6,1027.4,KG,2025-07-19,2025-07-16,3
16353,20250210,9,300009,600004,3,4,690.8,KG,2025-02-17,2025-02-17,7
16354,20250317,12,105,600005,8,1,1106.7,KG,2025-03-27,2025-03-25,10
16355,20250821,4,105,205,7,6,798.7,KG,2025-08-26,2025-08-24,5
16356,20250404,8,201,600007,5,7,2429.6,KG,2025-04-29,2025-04-28,25
16357,20250715,5,300005,103,7,6,4017.6,KG,2025-07-20,2025-07-20,5
16358,20250908,12,102,600006,6,1,771.9,KG,2025-10-01,2025-09-28,23
16359,20250718,10,300005,600004,6,5,618.2,KG,2025-08-22,2025-08-20,35
16360,20250612,8,300007,201,8,1,7057.3,KG,2025-06-17,2025-06-17,5
16361,20250318,10,300009,202,6,7,4095.7,KG,2025-04-05,2025-04-04,18
16362,20250930,10,300004,600005,8,1,3115.3,KG,2025-10-09,2025-10-11,9
16363,20250412,8,101,600010,5,7,9189.6,KG,2025-05-13,2025-05-11,31
16364,20250220,1,101,202,3,4,7897.7,KG,2025-02-27,2025-02-24,7
16365,20250213,4,300005,201,7,2,3857.4,KG,2025-02-14,2025-02-14,1
16366,20250609,11,300005,203,5,1,954.2,KG,2025-07-05,2025-07-02,26
16367,20251027,11,300007,600003,5,1,815.0,KG,2025-11-29,2025-11-26,33
16368,20251021,7,300004,104,7,2,11259.2,KG,2025-10-24,2025-10-24,3
16369,20250504,4,203,600001,2,7,3917.6,KG,2025-05-06,2025-05-05,2
16370,20251210,12,201,203,4,1,517.4,KG,2026-01-08,2026-01-13,29
16371,20250209,3,300007,600005,3,3,5582.3,KG,2025-02-13,2025-02-12,4
16372,20250902,11,300009,600003,6,1,1932.2,KG,2025-09-27,2025-09-25,25
16373,20251230,12,205,600004,3,1,2052.7,KG,2026-01-06,2026-01-04,7
16374,20250718,12,300006,104,6,5,251.7,KG,2025-08-18,2025-08-27,31
16375,20250915,10,300002,600009,5,1,3217.5,KG,2025-10-02,2025-09-29,17
16376,20250129,11,204,600010,5,7,601.5,KG,2025-03-02,2025-03-02,32
16377,20250612,10,104,600005,6,1,2384.1,KG,2025-07-01,2025-07-05,19
16378,20250630,8,205,600004,1,2,5764.4,KG,2025-07-03,2025-07-10,3
16379,20250602,4,300004,600005,1,2,4147.5,KG,2025-06-05,2025-06-03,3
16380,20250313,1,101,600010,6,1,4802.9,KG,2025-04-07,2025-04-12,25
16381,20250530,11,204,600004,7,2,1849.5,KG,2025-06-04,2025-06-03,5
16382,20250920,9,300003,600002,7,6,21187.1,KG,2025-09-25,2025-09-27,5
16383,20251002,3,300008,600006,6,1,6449.3,KG,2025-11-03,2025-11-01,32
16384,20250905,11,105,202,5,1,1373.7,KG,2025-10-04,2025-10-12,29
16385,20250808,10,201,203,6,1,2724.6,KG,2025-09-01,2025-09-01,24
16386,20250520,11,300007,205,5,7,57.9,KG,2025-06-04,2025-06-03,15
16387,20250609,10,104,204,4,7,3459.4,KG,2025-07-04,2025-07-01,25
16388,20251229,7,102,600007,4,1,9617.0,KG,2026-01-25,2026-01-28,27
16389,20250227,10,300004,600005,1,7,4649.5,KG,2025-03-02,2025-03-02,3
16390,20251015,1,202,600008,6,1,13417.7,KG,2025-10-31,2025-10-30,16
16391,20250926,6,300003,600003,8,1,2966.1,KG,2025-10-07,2025-10-07,11
16392,20250121,4,300003,600008,7,2,4225.1,KG,2025-01-25,2025-01-25,4
